PID_num,Trial_num,Cloud_AI,Cloud_Real,Hair_AI,Hair_Real,Leaves_AI,Leaves_Real,Mountain_AI,Mountain_Real,Outfit_AI,Outfit_Real,Pupil_AI,Pupil_Real,River_AI,River_Real,Seed_AI,Seed_Real,Skin_AI,Skin_Real,Topping1_AI,Topping1_Real,Topping2_AI,Topping2_Real,Water_AI,Water_Real,y,Cloud_AIratio,Cloud_Realratio,Cloud_AbsDiff,Cloud_Total,Hair_AIratio,Hair_Realratio,Hair_AbsDiff,Hair_Total,Leaves_AIratio,Leaves_Realratio,Leaves_AbsDiff,Leaves_Total,Mountain_AIratio,Mountain_Realratio,Mountain_AbsDiff,Mountain_Total,Outfit_AIratio,Outfit_Realratio,Outfit_AbsDiff,Outfit_Total,Pupil_AIratio,Pupil_Realratio,Pupil_AbsDiff,Pupil_Total,River_AIratio,River_Realratio,River_AbsDiff,River_Total,Seed_AIratio,Seed_Realratio,Seed_AbsDiff,Seed_Total,Skin_AIratio,Skin_Realratio,Skin_AbsDiff,Skin_Total,Topping1_AIratio,Topping1_Realratio,Topping1_AbsDiff,Topping1_Total,Topping2_AIratio,Topping2_Realratio,Topping2_AbsDiff,Topping2_Total,Water_AIratio,Water_Realratio,Water_AbsDiff,Water_Total,Total_Duration_All,Num_AOIs_Fixated,Max_AOI_Duration,Std_AOI_Duration,AI_Proportion,Face_Total,Face_AIratio,Nature_Total,Nature_AIratio,Trial_Accuracy_Rate
46,5,600.0,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,1904.0,0,0.37941919191919193,2.6356073211314475,-983.0,2183.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6083989501312336,1.643658326143227,-746.0,3062.0,5245.0,4,1904.0,539.1546506512215,0.3351124666412505,0.0,1.0,5245.0,0.5043004587155964,0.3218390804597701
46,6,0.0,0.0,0.0,0.0,254.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8703071672354948,1.1490196078431372,-38.0,546.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.377812257564003,0.7257882882882883,487.0,3063.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3609.0,4,1775.0,438.21007593638683,0.5620498614958449,0.0,1.0,0.0,1.0,0.8850574712643678
47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.0,0.0,0.0,0.0,0.0,0.0,617.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,714.0,0.0014005602240896359,713.0,713.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.357142857142857,0.13592233009708737,534.0,700.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1413.0,3,713.0,187.98203255954382,0.9405940594059405,1413.0,15.845238095238095,0.0,1.0,1.0
47,2,0.0,0.0,1383.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0406015037593985,0.9609826589595376,54.0,2712.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2712.0,2,1383.0,382.9220604089376,0.5097677847401401,0.0,1.0,0.0,1.0,0.08045977011494253
47,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,1425.0,933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.002849002849002849,351.0,-350.0,350.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5267665952890792,0.6549789621318373,492.0,2358.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2708.0,3,1425.0,343.768206368979,0.5260243632336655,0.0,1.0,0.0,1.0,0.9080459770114943
47,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,708.0,0.0,392.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5543018335684062,1.8040712468193385,-316.0,1100.0,0.002544529262086514,393.0,-392.0,392.0,1.0,1.0,0.0,0.0,1492.0,3,708.0,176.4183926787746,0.2625586068318821,0.0,1.0,0.0,1.0,0.7011494252873564
47,5,158.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.0,546.0,0,0.3803827751196172,2.6289308176100628,-259.0,575.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2504570383912248,0.7997076023391813,137.0,1229.0,1804.0,4,683.0,189.72031283299444,0.4659279778393352,0.0,1.0,1804.0,0.8734439834024896,0.3218390804597701
47,6,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2404.0,1525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,84.0,0.011904761904761904,83.0,83.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5760157273918742,0.6345114345114345,879.0,3929.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4012.0,3,2404.0,568.7919056070137,0.619735858460005,0.0,1.0,0.0,1.0,0.8850574712643678
48,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,613.0,0.0,0.0,0.0,0.0,142.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4364820846905538,2.291044776119403,-346.0,880.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.21029411764705883,4.755244755244755,-537.0,821.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1701.0,4,679.0,187.3968846894322,0.24030552291421856,1701.0,0.317092034029389,0.0,1.0,1.0
48,2,0.0,0.0,1567.0,1183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.3243243243243243,0.7551020408163265,384.0,2750.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2750.0,2,1567.0,392.31053767521274,0.569611050527081,0.0,1.0,0.0,1.0,0.08045977011494253
48,3,0.0,0.0,0.0,0.0,0.0,0.0,1521.0,1175.0,0.0,0.0,0.0,0.0,633.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2942176870748299,0.7726675427069645,346.0,2696.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2860040567951319,0.777602523659306,141.0,1125.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3821.0,4,1521.0,402.6263754256616,0.5635792778649922,0.0,1.0,0.0,1.0,0.9080459770114943
48,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,917.0,138.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8725490196078431,1.146067415730337,-117.0,1717.0,139.0,0.007194244604316547,138.0,138.0,1.0,1.0,0.0,0.0,1855.0,3,917.0,242.85950119120434,0.5053879310344828,0.0,1.0,0.0,1.0,0.7011494252873564
48,5,1729.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1050.0,0,1.7492416582406471,0.5716763005780346,741.0,2717.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.47668886774500474,2.097804391217565,-550.0,1550.0,4267.0,4,1729.0,445.23799001615214,0.5222586691658857,0.0,1.0,4267.0,1.0936733692986758,0.3218390804597701
48,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.537313432835821,0.6504854368932039,108.0,508.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,508.0,2,308.0,73.45845715461381,0.6051080550098232,0.0,1.0,0.0,1.0,0.8850574712643678
49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,472.0,0.00211864406779661,471.0,471.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,471.0,1,471.0,96.14247240423974,0.9978813559322034,471.0,472.0,0.0,1.0,1.0
49,2,0.0,0.0,625.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.6947835738068813,1.439297124600639,-275.0,1525.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1525.0,2,900.0,219.06163102744804,0.40956749672346004,0.0,1.0,0.0,1.0,0.08045977011494253
49,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,359.0,0.002785515320334262,358.0,358.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,358.0,1,358.0,73.07644399303148,0.9972144846796658,0.0,1.0,0.0,1.0,0.9080459770114943
49,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2075.0,1708.0,225.0,2108.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2147454651843184,0.8232177263969171,367.0,3783.0,0.10715979137031768,9.331858407079647,-1883.0,2333.0,1.0,1.0,0.0,0.0,6116.0,4,2108.0,664.5893577937835,0.37600130783063596,0.0,1.0,0.0,1.0,0.7011494252873564
49,5,1271.0,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933.0,1575.0,0,1.7028112449799198,0.5872641509433962,525.0,2017.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2271573604060915,0.8148914167528438,358.0,3508.0,5525.0,4,1933.0,556.2752664836441,0.5798045602605864,0.0,1.0,5525.0,1.380275624461671,0.3218390804597701
49,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9261477045908184,1.0797413793103448,-37.0,963.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,963.0,2,500.0,136.05124114608915,0.4802904564315353,0.0,1.0,0.0,1.0,0.8850574712643678
50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.121976866456362,0.47125867195242815,1067.0,2967.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2967.0,2,2017.0,447.4076841869898,0.6795822102425876,2967.0,2.121976866456362,0.0,1.0,1.0
50,2,0.0,0.0,1858.0,2642.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.7033673855467272,1.4217321140398063,-784.0,4500.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0045871559633027525,218.0,-217.0,217.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4717.0,3,2642.0,644.4522432582415,0.39381093683764307,0.0,1.0,0.0,1.0,0.08045977011494253
50,3,0.0,0.0,0.0,0.0,0.0,0.0,408.0,600.0,0.0,0.0,0.0,0.0,1450.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6805324459234608,1.4694376528117359,-192.0,1008.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.7172284644194757,0.3680220537560303,917.0,1983.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2991.0,4,1450.0,332.3368919975763,0.6209893048128342,0.0,1.0,0.0,1.0,0.9080459770114943
50,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.0,2650.0,1167.0,1208.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5975103734439834,1.6736111111111112,-1067.0,4233.0,0.9660876757650951,1.0351027397260273,-41.0,2375.0,1.0,1.0,0.0,0.0,6608.0,4,2650.0,676.6329469716474,0.4160992585867756,0.0,1.0,0.0,1.0,0.7011494252873564
50,5,1400.0,942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.0,1417.0,0,1.4856839872746554,0.6730906495360457,458.0,2342.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8998589562764457,1.1112852664576802,-142.0,2692.0,5034.0,4,1417.0,485.66388896383705,0.5312810327706058,0.0,1.0,5034.0,1.1338983050847458,0.3218390804597701
50,6,0.0,0.0,0.0,0.0,2192.0,2267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.0,1525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.966931216931217,1.0341997264021887,-75.0,4459.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8145478374836173,1.2276749798873692,-283.0,2767.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7226.0,4,2267.0,711.2974621845244,0.47516258475162587,0.0,1.0,0.0,1.0,0.8850574712643678
51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.0,817.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2750611246943766,0.7842761265580057,225.0,1859.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,184.0,0.005434782608695652,183.0,183.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2042.0,3,1042.0,264.82166545196714,0.5996084189916789,2042.0,1.4987775061124695,0.0,1.0,1.0
51,2,0.0,0.0,2667.0,2292.0,0.0,0.0,0.0,0.0,1167.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.163541212385521,0.8594452773613194,375.0,4959.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5552596537949401,0.6429794520547946,417.0,1917.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6876.0,4,2667.0,731.8994941692591,0.5575105423876691,0.0,1.0,0.0,1.0,0.08045977011494253
51,3,0.0,0.0,0.0,0.0,0.0,0.0,717.0,433.0,0.0,0.0,0.0,0.0,950.0,833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.6543778801843319,0.6044568245125348,284.0,1150.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1402877697841727,0.8769716088328076,117.0,1783.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2933.0,4,950.0,290.3917862005632,0.5681663258350375,0.0,1.0,0.0,1.0,0.9080459770114943
51,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.0,2650.0,1183.0,1254.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.984156921916258,1.01609812188578,-42.0,5258.0,0.9434262948207172,1.0599662162162162,-71.0,2437.0,1.0,1.0,0.0,0.0,7695.0,4,2650.0,789.3023784109721,0.49259355509355507,0.0,1.0,0.0,1.0,0.7011494252873564
51,5,1867.0,2283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733.0,3304.0,1,0.8178633975481612,1.222698072805139,-416.0,4150.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8272314674735249,1.2088514996342357,-571.0,6037.0,10187.0,4,3304.0,994.7585671327781,0.45151158225363175,0.0,1.0,10187.0,0.8233715103793844,0.3218390804597701
51,6,0.0,0.0,0.0,0.0,775.0,1325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2871.0,1842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5852187028657617,1.708762886597938,-550.0,2100.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5583288117200218,0.6417130919220055,1029.0,4713.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6813.0,4,2871.0,724.0530434868765,0.5350748459054887,0.0,1.0,0.0,1.0,0.8850574712643678
52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0019646365422396855,509.0,-508.0,508.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,376.0,0.0026595744680851063,375.0,375.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,883.0,2,508.0,126.18171133473471,0.4242081447963801,883.0,0.7387033398821218,0.0,1.0,1.0
52,2,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,284.0,0.0035211267605633804,283.0,283.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,283.0,1,283.0,57.76713310063661,0.9964788732394366,0.0,1.0,0.0,1.0,0.08045977011494253
52,3,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,742.0,0.0,0.0,0.0,0.0,200.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4710632570659488,0.6797804208600183,350.0,1834.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1420454545454546,0.8756218905472637,25.0,375.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2209.0,4,1092.0,264.6024876097641,0.5846153846153846,0.0,1.0,0.0,1.0,0.9080459770114943
52,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.0,675.0,1583.0,1792.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1301775147928994,0.8848167539267016,88.0,1438.0,0.8834355828220859,1.1319444444444444,-209.0,3375.0,1.0,1.0,0.0,0.0,4813.0,4,1792.0,501.7248491707006,0.4873286248442044,0.0,1.0,0.0,1.0,0.7011494252873564
