ParticipantID,Trial,AOI,ImageType,Duration_ms
P45,Trial3,Mountain,Real,258
P45,Trial3,River,AI,467
P45,Trial3,River,Real,421
P45,Trial3,Total,AI,1058
P45,Trial3,Total,Real,888
P45,Trial4,Topping1,AI,963
P45,Trial4,Topping1,Real,933
P45,Trial4,Topping2,AI,350
P45,Trial4,Topping2,Real,942
P45,Trial4,Total,AI,1704
P45,Trial4,Total,Real,1608
P45,Trial5,Cloud,AI,1725
P45,Trial5,Cloud,Real,2367
P45,Trial5,Total,AI,2383
P45,Trial5,Total,Real,3996
P45,Trial5,Water,AI,658
P45,Trial5,Water,Real,1629
P45,Trial6,Leaves,AI,200
P45,Trial6,Leaves,Real,292
P45,Trial6,Seed,AI,792
P45,Trial6,Seed,Real,717
P45,Trial6,Total,AI,992
P45,Trial6,Total,Real,1008
P46,Trial1,Pupil,AI,542
P46,Trial1,Pupil,Real,408
P46,Trial1,Skin,AI,96
P46,Trial1,Skin,Real,0
P46,Trial1,Total,AI,1413
P46,Trial1,Total,Real,2567
P46,Trial2,Hair,AI,2458
P46,Trial2,Hair,Real,1671
P46,Trial2,Outfit,AI,217
P46,Trial2,Outfit,Real,300
P46,Trial2,Total,AI,2908
P46,Trial2,Total,Real,2463
P46,Trial3,Mountain,AI,0
P46,Trial3,Mountain,Real,367
P46,Trial3,River,AI,0
P46,Trial3,River,Real,350
P46,Trial3,Total,AI,704
P46,Trial3,Total,Real,717
P46,Trial4,Topping1,AI,2950
P46,Trial4,Topping1,Real,1775
P46,Trial4,Topping2,AI,2800
P46,Trial4,Topping2,Real,258
P46,Trial4,Total,AI,5696
P46,Trial4,Total,Real,2275
P46,Trial5,Cloud,AI,600
P46,Trial5,Cloud,Real,1583
P46,Trial5,Total,AI,1758
P46,Trial5,Total,Real,3488
P46,Trial5,Water,AI,1158
P46,Trial5,Water,Real,1904
P46,Trial6,Leaves,AI,254
P46,Trial6,Leaves,Real,292
P46,Trial6,Seed,AI,1775
P46,Trial6,Seed,Real,1288
P46,Trial6,Total,AI,2604
P46,Trial6,Total,Real,1929
P47,Trial1,Pupil,AI,713
P47,Trial1,Pupil,Real,0
P47,Trial1,Skin,AI,617
P47,Trial1,Skin,Real,83
P47,Trial1,Total,AI,1988
P47,Trial1,Total,Real,908
P47,Trial2,Hair,AI,1383
P47,Trial2,Hair,Real,1329
P47,Trial2,Outfit,AI,0
P47,Trial2,Outfit,Real,0
P47,Trial2,Total,AI,1575
P47,Trial2,Total,Real,1454
P47,Trial3,Mountain,AI,0
P47,Trial3,Mountain,Real,350
P47,Trial3,River,AI,1425
P47,Trial3,River,Real,933
P47,Trial3,Total,AI,1658
P47,Trial3,Total,Real,1783
P47,Trial4,Topping1,AI,392
P47,Trial4,Topping1,Real,708
P47,Trial4,Topping2,AI,0
P47,Trial4,Topping2,Real,392
P47,Trial4,Total,AI,908
P47,Trial4,Total,Real,875
P47,Trial5,Cloud,AI,158
P47,Trial5,Cloud,Real,417
P47,Trial5,Total,AI,842
P47,Trial5,Total,Real,963
P47,Trial5,Water,AI,683
P47,Trial5,Water,Real,546
P47,Trial6,Leaves,AI,83
P47,Trial6,Leaves,Real,0
P47,Trial6,Seed,AI,2404
P47,Trial6,Seed,Real,1525
P47,Trial6,Total,AI,2796
P47,Trial6,Total,Real,1817
P48,Trial1,Pupil,AI,267
P48,Trial1,Pupil,Real,613
P48,Trial1,Skin,AI,142
P48,Trial1,Skin,Real,679
P48,Trial1,Total,AI,2558
P48,Trial1,Total,Real,2858
P48,Trial2,Hair,AI,1567
P48,Trial2,Hair,Real,1183
P48,Trial2,Outfit,AI,0
P48,Trial2,Outfit,Real,0
P48,Trial2,Total,AI,1567
P48,Trial2,Total,Real,1775
P48,Trial3,Mountain,AI,1521
P48,Trial3,Mountain,Real,1175
P48,Trial3,River,AI,633
P48,Trial3,River,Real,492
P48,Trial3,Total,AI,2904
P48,Trial3,Total,Real,3233
P48,Trial4,Topping1,AI,800
P48,Trial4,Topping1,Real,917
P48,Trial4,Topping2,AI,138
P48,Trial4,Topping2,Real,0
P48,Trial4,Total,AI,1329
P48,Trial4,Total,Real,1842
P48,Trial5,Cloud,AI,1729
P48,Trial5,Cloud,Real,988
P48,Trial5,Total,AI,2229
P48,Trial5,Total,Real,3096
P48,Trial5,Water,AI,500
P48,Trial5,Water,Real,1050
P48,Trial6,Leaves,AI,0
P48,Trial6,Leaves,Real,0
P48,Trial6,Seed,AI,308
P48,Trial6,Seed,Real,200
P48,Trial6,Total,AI,771
P48,Trial6,Total,Real,583
P49,Trial1,Pupil,AI,471
P49,Trial1,Pupil,Real,0
P49,Trial1,Skin,AI,0
P49,Trial1,Skin,Real,0
P49,Trial1,Total,AI,2363
P49,Trial1,Total,Real,537
P49,Trial2,Hair,AI,625
P49,Trial2,Hair,Real,900
P49,Trial2,Outfit,AI,0
P49,Trial2,Outfit,Real,0
P49,Trial2,Total,AI,625
P49,Trial2,Total,Real,1075
P49,Trial3,Mountain,AI,0
P49,Trial3,Mountain,Real,0
P49,Trial3,River,AI,358
P49,Trial3,River,Real,0
P49,Trial3,Total,AI,875
P49,Trial3,Total,Real,633
P49,Trial4,Topping1,AI,2075
P49,Trial4,Topping1,Real,1708
P49,Trial4,Topping2,AI,225
P49,Trial4,Topping2,Real,2108
P49,Trial4,Total,AI,2946
P49,Trial4,Total,Real,3392
P49,Trial5,Cloud,AI,1271
P49,Trial5,Cloud,Real,746
P49,Trial5,Total,AI,3204
P49,Trial5,Total,Real,2321
P49,Trial5,Water,AI,1933
P49,Trial5,Water,Real,1575
P49,Trial6,Leaves,AI,0
P49,Trial6,Leaves,Real,0
P49,Trial6,Seed,AI,463
P49,Trial6,Seed,Real,500
P49,Trial6,Total,AI,621
P49,Trial6,Total,Real,617
P50,Trial1,Pupil,AI,2017
P50,Trial1,Pupil,Real,950
P50,Trial1,Skin,AI,0
P50,Trial1,Skin,Real,0
P50,Trial1,Total,AI,3075
P50,Trial1,Total,Real,1954
P50,Trial2,Hair,AI,1858
P50,Trial2,Hair,Real,2642
P50,Trial2,Outfit,AI,0
P50,Trial2,Outfit,Real,217
P50,Trial2,Total,AI,1858
P50,Trial2,Total,Real,3092
P50,Trial3,Mountain,AI,408
P50,Trial3,Mountain,Real,600
P50,Trial3,River,AI,1450
P50,Trial3,River,Real,533
P50,Trial3,Total,AI,3054
P50,Trial3,Total,Real,1458
P50,Trial4,Topping1,AI,1583
P50,Trial4,Topping1,Real,2650
P50,Trial4,Topping2,AI,1167
P50,Trial4,Topping2,Real,1208
P50,Trial4,Total,AI,3988
P50,Trial4,Total,Real,3925
P50,Trial5,Cloud,AI,1400
P50,Trial5,Cloud,Real,942
P50,Trial5,Total,AI,2675
P50,Trial5,Total,Real,2358
P50,Trial5,Water,AI,1275
P50,Trial5,Water,Real,1417
P50,Trial6,Leaves,AI,2192
P50,Trial6,Leaves,Real,2267
P50,Trial6,Seed,AI,1242
P50,Trial6,Seed,Real,1525
P50,Trial6,Total,AI,3700
P50,Trial6,Total,Real,4175
P51,Trial1,Pupil,AI,1042
P51,Trial1,Pupil,Real,817
P51,Trial1,Skin,AI,183
P51,Trial1,Skin,Real,0
P51,Trial1,Total,AI,2121
P51,Trial1,Total,Real,1196
P51,Trial2,Hair,AI,2667
P51,Trial2,Hair,Real,2292
P51,Trial2,Outfit,AI,1167
P51,Trial2,Outfit,Real,750
P51,Trial2,Total,AI,5442
P51,Trial2,Total,Real,4975
P51,Trial3,Mountain,AI,717
P51,Trial3,Mountain,Real,433
P51,Trial3,River,AI,950
P51,Trial3,River,Real,833
P51,Trial3,Total,AI,2250
P51,Trial3,Total,Real,2017
P51,Trial4,Topping1,AI,2608
P51,Trial4,Topping1,Real,2650
P51,Trial4,Topping2,AI,1183
P51,Trial4,Topping2,Real,1254
P51,Trial4,Total,AI,4217
P51,Trial4,Total,Real,3704
P51,Trial5,Cloud,AI,1867
P51,Trial5,Cloud,Real,2283
P51,Trial5,Total,AI,4600
P51,Trial5,Total,Real,5588
P51,Trial5,Water,AI,2733
P51,Trial5,Water,Real,3304
P51,Trial6,Leaves,AI,775
P51,Trial6,Leaves,Real,1325
P51,Trial6,Seed,AI,2871
P51,Trial6,Seed,Real,1842
P51,Trial6,Total,AI,4442
P51,Trial6,Total,Real,3167
P52,Trial1,Pupil,AI,0
P52,Trial1,Pupil,Real,508
P52,Trial1,Skin,AI,375
P52,Trial1,Skin,Real,0
P52,Trial1,Total,AI,1796
P52,Trial1,Total,Real,1175
P52,Trial2,Hair,AI,283
P52,Trial2,Hair,Real,0
P52,Trial2,Outfit,AI,0
P52,Trial2,Outfit,Real,0
P52,Trial2,Total,AI,479
P52,Trial2,Total,Real,958
P52,Trial3,Mountain,AI,1092
P52,Trial3,Mountain,Real,742
P52,Trial3,River,AI,200
P52,Trial3,River,Real,175
P52,Trial3,Total,AI,1692
P52,Trial3,Total,Real,1025
P52,Trial4,Topping1,AI,763
P52,Trial4,Topping1,Real,675
P52,Trial4,Topping2,AI,1583
P52,Trial4,Topping2,Real,1792
P52,Trial4,Total,AI,3504
P52,Trial4,Total,Real,3175
P52,Trial5,Cloud,AI,2308
P52,Trial5,Cloud,Real,617
P52,Trial5,Total,AI,4713
P52,Trial5,Total,Real,6663
P52,Trial5,Water,AI,2404
P52,Trial5,Water,Real,6046
P52,Trial6,Leaves,AI,1558
P52,Trial6,Leaves,Real,1292
P52,Trial6,Seed,AI,617
P52,Trial6,Seed,Real,1250
P52,Trial6,Total,AI,2254
P52,Trial6,Total,Real,2433
P53,Trial1,Pupil,AI,2213
P53,Trial1,Pupil,Real,275
P53,Trial1,Skin,AI,192
P53,Trial1,Skin,Real,0
P53,Trial1,Total,AI,3592
P53,Trial1,Total,Real,1025
P53,Trial2,Hair,AI,1942
P53,Trial2,Hair,Real,2550
P53,Trial2,Outfit,AI,0
P53,Trial2,Outfit,Real,88
P53,Trial2,Total,AI,1942
P53,Trial2,Total,Real,2908
P53,Trial3,Mountain,AI,0
P53,Trial3,Mountain,Real,517
P53,Trial3,River,AI,1783
P53,Trial3,River,Real,1567
P53,Trial3,Total,AI,2717
P53,Trial3,Total,Real,2083
P53,Trial4,Topping1,AI,1350
P53,Trial4,Topping1,Real,2163
P53,Trial4,Topping2,AI,2683
P53,Trial4,Topping2,Real,1229
P53,Trial4,Total,AI,4817
P53,Trial4,Total,Real,3021
P53,Trial5,Cloud,AI,2908
P53,Trial5,Cloud,Real,2350
P53,Trial5,Total,AI,3642
P53,Trial5,Total,Real,5025
P53,Trial5,Water,AI,733
P53,Trial5,Water,Real,2458
P53,Trial6,Leaves,AI,183
P53,Trial6,Leaves,Real,388
P53,Trial6,Seed,AI,1525
P53,Trial6,Seed,Real,1083
P53,Trial6,Total,AI,1967
P53,Trial6,Total,Real,1813
P54,Trial1,Pupil,AI,1100
P54,Trial1,Pupil,Real,525
P54,Trial1,Skin,AI,208
P54,Trial1,Skin,Real,0
P54,Trial1,Total,AI,1925
P54,Trial1,Total,Real,1158
P54,Trial2,Hair,AI,983
P54,Trial2,Hair,Real,800
P54,Trial2,Outfit,AI,0
P54,Trial2,Outfit,Real,0
P54,Trial2,Total,AI,1433
P54,Trial2,Total,Real,1963
P54,Trial3,Mountain,AI,367
P54,Trial3,Mountain,Real,638
P54,Trial3,River,AI,1958
P54,Trial3,River,Real,938
P54,Trial3,Total,AI,4175
P54,Trial3,Total,Real,3175
P54,Trial4,Topping1,AI,1908
P54,Trial4,Topping1,Real,2117
P54,Trial4,Topping2,AI,1725
P54,Trial4,Topping2,Real,1525
P54,Trial4,Total,AI,5892
P54,Trial4,Total,Real,4142
P54,Trial5,Cloud,AI,2000
P54,Trial5,Cloud,Real,2508
P54,Trial5,Total,AI,4979
P54,Trial5,Total,Real,5683
P54,Trial5,Water,AI,2979
P54,Trial5,Water,Real,3175
P54,Trial6,Leaves,AI,4933
P54,Trial6,Leaves,Real,5513
P54,Trial6,Seed,AI,2325
P54,Trial6,Seed,Real,2608
P54,Trial6,Total,AI,8650
P54,Trial6,Total,Real,9379
P55,Trial1,Pupil,AI,133
P55,Trial1,Pupil,Real,79
P55,Trial1,Skin,AI,0
P55,Trial1,Skin,Real,0
P55,Trial1,Total,AI,229
P55,Trial1,Total,Real,79
P55,Trial2,Hair,AI,838
P55,Trial2,Hair,Real,992
P55,Trial2,Outfit,AI,0
P55,Trial2,Outfit,Real,0
P55,Trial2,Total,AI,838
P55,Trial2,Total,Real,1392
P55,Trial3,Mountain,AI,267
P55,Trial3,Mountain,Real,0
P55,Trial3,River,AI,558
P55,Trial3,River,Real,375
P55,Trial3,Total,AI,1117
P55,Trial3,Total,Real,575
P55,Trial4,Topping1,AI,925
P55,Trial4,Topping1,Real,558
P55,Trial4,Topping2,AI,1908
P55,Trial4,Topping2,Real,1096
P55,Trial4,Total,AI,3350
P55,Trial4,Total,Real,1646
P55,Trial5,Cloud,AI,483
P55,Trial5,Cloud,Real,575
P55,Trial5,Total,AI,1792
P55,Trial5,Total,Real,1946
P55,Trial5,Water,AI,1308
P55,Trial5,Water,Real,1371
P55,Trial6,Leaves,AI,0
P55,Trial6,Leaves,Real,0
P55,Trial6,Seed,AI,442
P55,Trial6,Seed,Real,242
P55,Trial6,Total,AI,525
P55,Trial6,Total,Real,242
P56,Trial1,Pupil,AI,992
P56,Trial1,Pupil,Real,300
P56,Trial1,Skin,AI,0
P56,Trial1,Skin,Real,0
P56,Trial1,Total,AI,1638
P56,Trial1,Total,Real,758
P56,Trial2,Hair,AI,717
P56,Trial2,Hair,Real,0
P56,Trial2,Outfit,AI,0
P56,Trial2,Outfit,Real,0
P56,Trial2,Total,AI,717
P56,Trial2,Total,Real,400
P56,Trial3,Mountain,AI,0
P56,Trial3,Mountain,Real,525
P56,Trial3,River,AI,792
P56,Trial3,River,Real,413
P56,Trial3,Total,AI,1300
P56,Trial3,Total,Real,938
P56,Trial4,Topping1,AI,1100
P56,Trial4,Topping1,Real,2400
P56,Trial4,Topping2,AI,1217
P56,Trial4,Topping2,Real,1475
P56,Trial4,Total,AI,3008
P56,Trial4,Total,Real,3492
P56,Trial5,Cloud,AI,800
P56,Trial5,Cloud,Real,396
P56,Trial5,Total,AI,2175
P56,Trial5,Total,Real,1246
P56,Trial5,Water,AI,1375
P56,Trial5,Water,Real,850
P56,Trial6,Leaves,AI,550
P56,Trial6,Leaves,Real,413
P56,Trial6,Seed,AI,433
P56,Trial6,Seed,Real,821
P56,Trial6,Total,AI,1133
P56,Trial6,Total,Real,1554
P57,Trial1,Pupil,AI,292
P57,Trial1,Pupil,Real,525
P57,Trial1,Skin,AI,1225
P57,Trial1,Skin,Real,533
P57,Trial1,Total,AI,3808
P57,Trial1,Total,Real,3658
P57,Trial2,Hair,AI,608
P57,Trial2,Hair,Real,1458
P57,Trial2,Outfit,AI,0
P57,Trial2,Outfit,Real,133
P57,Trial2,Total,AI,608
P57,Trial2,Total,Real,2579
P57,Trial3,Mountain,AI,975
P57,Trial3,Mountain,Real,1500
P57,Trial3,River,AI,1033
P57,Trial3,River,Real,0
P57,Trial3,Total,AI,3483
P57,Trial3,Total,Real,3979
P57,Trial4,Topping1,AI,450
P57,Trial4,Topping1,Real,2283
P57,Trial4,Topping2,AI,1017
P57,Trial4,Topping2,Real,1683
P57,Trial4,Total,AI,1575
P57,Trial4,Total,Real,4150
P57,Trial5,Cloud,AI,1067
P57,Trial5,Cloud,Real,992
P57,Trial5,Total,AI,2975
P57,Trial5,Total,Real,2267
P57,Trial5,Water,AI,2200
P57,Trial5,Water,Real,1275
P57,Trial6,Leaves,AI,1825
P57,Trial6,Leaves,Real,742
P57,Trial6,Seed,AI,1800
P57,Trial6,Seed,Real,900
P57,Trial6,Total,AI,4388
P57,Trial6,Total,Real,1738
P58,Trial1,Pupil,AI,300
P58,Trial1,Pupil,Real,592
P58,Trial1,Skin,AI,0
P58,Trial1,Skin,Real,242
P58,Trial1,Total,AI,2254
P58,Trial1,Total,Real,1813
P58,Trial2,Hair,AI,1058
P58,Trial2,Hair,Real,1725
P58,Trial2,Outfit,AI,417
P58,Trial2,Outfit,Real,433
P58,Trial2,Total,AI,3892
P58,Trial2,Total,Real,4396
P58,Trial3,Mountain,AI,483
P58,Trial3,Mountain,Real,1208
P58,Trial3,River,AI,1333
P58,Trial3,River,Real,608
P58,Trial3,Total,AI,3767
P58,Trial3,Total,Real,1967
P58,Trial4,Topping1,AI,1700
P58,Trial4,Topping1,Real,1913
P58,Trial4,Topping2,AI,983
P58,Trial4,Topping2,Real,183
P58,Trial4,Total,AI,4475
P58,Trial4,Total,Real,3329
P58,Trial5,Cloud,AI,2358
P58,Trial5,Cloud,Real,2463
P58,Trial5,Total,AI,6708
P58,Trial5,Total,Real,7438
P58,Trial5,Water,AI,4350
P58,Trial5,Water,Real,4975
P58,Trial6,Leaves,AI,5275
P58,Trial6,Leaves,Real,5038
P58,Trial6,Seed,AI,2258
P58,Trial6,Seed,Real,1742
P58,Trial6,Total,AI,8292
P58,Trial6,Total,Real,7054
P59,Trial1,Pupil,AI,1625
P59,Trial1,Pupil,Real,842
P59,Trial1,Skin,AI,0
P59,Trial1,Skin,Real,67
P59,Trial1,Total,AI,2233
P59,Trial1,Total,Real,1821
P59,Trial2,Hair,AI,1708
P59,Trial2,Hair,Real,1833
P59,Trial2,Outfit,AI,583
P59,Trial2,Outfit,Real,0
P59,Trial2,Total,AI,2292
P59,Trial2,Total,Real,2900
P59,Trial3,Mountain,AI,858
P59,Trial3,Mountain,Real,917
P59,Trial3,River,AI,492
P59,Trial3,River,Real,558
P59,Trial3,Total,AI,1600
P59,Trial3,Total,Real,1988
P59,Trial4,Topping1,AI,500
P59,Trial4,Topping1,Real,1275
P59,Trial4,Topping2,AI,1125
P59,Trial4,Topping2,Real,1313
P59,Trial4,Total,AI,2783
P59,Trial4,Total,Real,3388
P59,Trial5,Cloud,AI,2625
P59,Trial5,Cloud,Real,2367
P59,Trial5,Total,AI,3050
P59,Trial5,Total,Real,3754
P59,Trial5,Water,AI,425
P59,Trial5,Water,Real,1388
P59,Trial6,Leaves,AI,1100
P59,Trial6,Leaves,Real,1233
P59,Trial6,Seed,AI,767
P59,Trial6,Seed,Real,1663
P59,Trial6,Total,AI,3258
P59,Trial6,Total,Real,4333
P60,Trial1,Pupil,AI,625
P60,Trial1,Pupil,Real,1054
P60,Trial1,Skin,AI,0
P60,Trial1,Skin,Real,0
P60,Trial1,Total,AI,1513
P60,Trial1,Total,Real,2971
P60,Trial2,Hair,AI,1821
P60,Trial2,Hair,Real,2292
P60,Trial2,Outfit,AI,325
P60,Trial2,Outfit,Real,117
P60,Trial2,Total,AI,2146
P60,Trial2,Total,Real,2700
P60,Trial3,Mountain,AI,367
P60,Trial3,Mountain,Real,158
P60,Trial3,River,AI,300
P60,Trial3,River,Real,383
P60,Trial3,Total,AI,892
P60,Trial3,Total,Real,821
P60,Trial4,Topping1,AI,983
P60,Trial4,Topping1,Real,1675
P60,Trial4,Topping2,AI,0
P60,Trial4,Topping2,Real,267
P60,Trial4,Total,AI,2092
P60,Trial4,Total,Real,1675
P60,Trial5,Cloud,AI,217
P60,Trial5,Cloud,Real,504
P60,Trial5,Total,AI,308
P60,Trial5,Total,Real,629
P60,Trial5,Water,AI,92
P60,Trial5,Water,Real,0
P60,Trial6,Leaves,AI,0
P60,Trial6,Leaves,Real,0
P60,Trial6,Seed,AI,463
P60,Trial6,Seed,Real,267
P60,Trial6,Total,AI,575
P60,Trial6,Total,Real,267
P61,Trial1,Pupil,AI,1017
P61,Trial1,Pupil,Real,117
P61,Trial1,Skin,AI,800
P61,Trial1,Skin,Real,342
P61,Trial1,Total,AI,2733
P61,Trial1,Total,Real,933
P61,Trial2,Hair,AI,1633
P61,Trial2,Hair,Real,1033
P61,Trial2,Outfit,AI,125
P61,Trial2,Outfit,Real,0
P61,Trial2,Total,AI,1758
P61,Trial2,Total,Real,2108
P61,Trial3,Mountain,AI,900
P61,Trial3,Mountain,Real,433
P61,Trial3,River,AI,1008
P61,Trial3,River,Real,425
P61,Trial3,Total,AI,2563
P61,Trial3,Total,Real,1779
P61,Trial4,Topping1,AI,583
P61,Trial4,Topping1,Real,0
P61,Trial4,Topping2,AI,988
P61,Trial4,Topping2,Real,1592
P61,Trial4,Total,AI,1858
P61,Trial4,Total,Real,1975
P61,Trial5,Cloud,AI,0
P61,Trial5,Cloud,Real,208
P61,Trial5,Total,AI,654
P61,Trial5,Total,Real,979
P61,Trial5,Water,AI,654
P61,Trial5,Water,Real,771
P61,Trial6,Leaves,AI,450
P61,Trial6,Leaves,Real,0
P61,Trial6,Seed,AI,1017
P61,Trial6,Seed,Real,725
P61,Trial6,Total,AI,1467
P61,Trial6,Total,Real,967
P62,Trial1,Pupil,AI,329
P62,Trial1,Pupil,Real,892
P62,Trial1,Skin,AI,0
P62,Trial1,Skin,Real,0
P62,Trial1,Total,AI,1221
P62,Trial1,Total,Real,1233
P62,Trial2,Hair,AI,229
P62,Trial2,Hair,Real,600
P62,Trial2,Outfit,AI,0
P62,Trial2,Outfit,Real,0
P62,Trial2,Total,AI,879
P62,Trial2,Total,Real,1700
P62,Trial3,Mountain,AI,375
P62,Trial3,Mountain,Real,542
P62,Trial3,River,AI,2050
P62,Trial3,River,Real,750
P62,Trial3,Total,AI,2829
P62,Trial3,Total,Real,1575
P62,Trial4,Topping1,AI,1621
P62,Trial4,Topping1,Real,0
P62,Trial4,Topping2,AI,83
P62,Trial4,Topping2,Real,2483
P62,Trial4,Total,AI,2604
P62,Trial4,Total,Real,3283
P62,Trial5,Cloud,AI,1650
P62,Trial5,Cloud,Real,2917
P62,Trial5,Total,AI,3708
P62,Trial5,Total,Real,5163
P62,Trial5,Water,AI,2058
P62,Trial5,Water,Real,2042
P62,Trial6,Leaves,AI,0
P62,Trial6,Leaves,Real,0
P62,Trial6,Seed,AI,392
P62,Trial6,Seed,Real,113
P62,Trial6,Total,AI,621
P62,Trial6,Total,Real,113
P63,Trial1,Pupil,AI,0
P63,Trial1,Pupil,Real,417
P63,Trial1,Skin,AI,125
P63,Trial1,Skin,Real,0
P63,Trial1,Total,AI,1650
P63,Trial1,Total,Real,1167
P63,Trial2,Hair,AI,225
P63,Trial2,Hair,Real,246
P63,Trial2,Outfit,AI,0
P63,Trial2,Outfit,Real,0
P63,Trial2,Total,AI,350
P63,Trial2,Total,Real,633
P63,Trial3,Mountain,AI,0
P63,Trial3,Mountain,Real,0
P63,Trial3,River,AI,633
P63,Trial3,River,Real,233
P63,Trial3,Total,AI,1054
P63,Trial3,Total,Real,708
P63,Trial4,Topping1,AI,1033
P63,Trial4,Topping1,Real,475
P63,Trial4,Topping2,AI,558
P63,Trial4,Topping2,Real,808
P63,Trial4,Total,AI,1738
P63,Trial4,Total,Real,1283
P63,Trial5,Cloud,AI,1275
P63,Trial5,Cloud,Real,725
P63,Trial5,Total,AI,2800
P63,Trial5,Total,Real,3004
P63,Trial5,Water,AI,1525
P63,Trial5,Water,Real,2279
P63,Trial6,Leaves,AI,1175
P63,Trial6,Leaves,Real,1333
P63,Trial6,Seed,AI,1117
P63,Trial6,Seed,Real,708
P63,Trial6,Total,AI,2683
P63,Trial6,Total,Real,2042
P64,Trial1,Pupil,AI,767
P64,Trial1,Pupil,Real,404
P64,Trial1,Skin,AI,0
P64,Trial1,Skin,Real,0
P64,Trial1,Total,AI,2379
P64,Trial1,Total,Real,1746
P64,Trial2,Hair,AI,1138
P64,Trial2,Hair,Real,1104
P64,Trial2,Outfit,AI,333
P64,Trial2,Outfit,Real,0
P64,Trial2,Total,AI,1471
P64,Trial2,Total,Real,1346
P64,Trial3,Mountain,AI,1600
P64,Trial3,Mountain,Real,2350
P64,Trial3,River,AI,1258
P64,Trial3,River,Real,608
P64,Trial3,Total,AI,3471
P64,Trial3,Total,Real,4267
P64,Trial4,Topping1,AI,2692
P64,Trial4,Topping1,Real,733
P64,Trial4,Topping2,AI,2225
P64,Trial4,Topping2,Real,1704
P64,Trial4,Total,AI,5583
P64,Trial4,Total,Real,3121
P64,Trial5,Cloud,AI,4892
P64,Trial5,Cloud,Real,4800
P64,Trial5,Total,AI,8034
P64,Trial5,Total,Real,9734
P64,Trial5,Water,AI,3392
P64,Trial5,Water,Real,4933
P64,Trial6,Leaves,AI,3017
P64,Trial6,Leaves,Real,2075
P64,Trial6,Seed,AI,2883
P64,Trial6,Seed,Real,3258
P64,Trial6,Total,AI,7884
P64,Trial6,Total,Real,5642
P65,Trial1,Pupil,AI,417
P65,Trial1,Pupil,Real,592
P65,Trial1,Skin,AI,0
P65,Trial1,Skin,Real,0
P65,Trial1,Total,AI,867
P65,Trial1,Total,Real,954
P65,Trial2,Hair,AI,1100
P65,Trial2,Hair,Real,950
P65,Trial2,Outfit,AI,0
P65,Trial2,Outfit,Real,0
P65,Trial2,Total,AI,1100
P65,Trial2,Total,Real,1075
P65,Trial3,Mountain,AI,0
P65,Trial3,Mountain,Real,108
P65,Trial3,River,AI,433
P65,Trial3,River,Real,183
P65,Trial3,Total,AI,650
P65,Trial3,Total,Real,479
P65,Trial4,Topping1,AI,783
P65,Trial4,Topping1,Real,988
P65,Trial4,Topping2,AI,833
P65,Trial4,Topping2,Real,867
P65,Trial4,Total,AI,1967
P65,Trial4,Total,Real,1854
P65,Trial5,Cloud,AI,1258
P65,Trial5,Cloud,Real,1917
P65,Trial5,Total,AI,2300
P65,Trial5,Total,Real,3238
P65,Trial5,Water,AI,1042
P65,Trial5,Water,Real,1321
P65,Trial6,Leaves,AI,733
P65,Trial6,Leaves,Real,417
P65,Trial6,Seed,AI,1063
P65,Trial6,Seed,Real,1467
P65,Trial6,Total,AI,2246
P65,Trial6,Total,Real,2596
P66,Trial1,Pupil,AI,0
P66,Trial1,Pupil,Real,342
P66,Trial1,Skin,AI,808
P66,Trial1,Skin,Real,767
P66,Trial1,Total,AI,2417
P66,Trial1,Total,Real,2888
P66,Trial2,Hair,AI,917
P66,Trial2,Hair,Real,1233
P66,Trial2,Outfit,AI,192
P66,Trial2,Outfit,Real,667
P66,Trial2,Total,AI,3021
P66,Trial2,Total,Real,5042
P66,Trial3,Mountain,AI,1275
P66,Trial3,Mountain,Real,2125
P66,Trial3,River,AI,3883
P66,Trial3,River,Real,1642
P66,Trial3,Total,AI,8238
P66,Trial3,Total,Real,8313
P66,Trial4,Topping1,AI,2246
P66,Trial4,Topping1,Real,1817
P66,Trial4,Topping2,AI,1479
P66,Trial4,Topping2,Real,1250
P66,Trial4,Total,AI,4150
P66,Trial4,Total,Real,3133
P66,Trial5,Cloud,AI,1083
P66,Trial5,Cloud,Real,633
P66,Trial5,Total,AI,2246
P66,Trial5,Total,Real,1483
P66,Trial5,Water,AI,1163
P66,Trial5,Water,Real,850
P66,Trial6,Leaves,AI,108
P66,Trial6,Leaves,Real,167
P66,Trial6,Seed,AI,796
P66,Trial6,Seed,Real,517
P66,Trial6,Total,AI,1046
P66,Trial6,Total,Real,746
P67,Trial1,Pupil,AI,0
P67,Trial1,Pupil,Real,75
P67,Trial1,Skin,AI,108
P67,Trial1,Skin,Real,0
P67,Trial1,Total,AI,1583
P67,Trial1,Total,Real,900
P67,Trial2,Hair,AI,413
P67,Trial2,Hair,Real,396
P67,Trial2,Outfit,AI,0
P67,Trial2,Outfit,Real,0
P67,Trial2,Total,AI,413
P67,Trial2,Total,Real,1071
P67,Trial3,Mountain,AI,0
P67,Trial3,Mountain,Real,0
P67,Trial3,River,AI,333
P67,Trial3,River,Real,104
P67,Trial3,Total,AI,813
P67,Trial3,Total,Real,421
P67,Trial4,Topping1,AI,525
P67,Trial4,Topping1,Real,0
P67,Trial4,Topping2,AI,725
P67,Trial4,Topping2,Real,867
P67,Trial4,Total,AI,1700
